,text_pl,text_en
1226,produkt taki jak wygląda w rzeczywistości a nie taki którego wygląd został polepszony na rzecz reklamy prosty i spójny jednak ukazany w taki sposób by zwracać uwagę nie mam określonego zdania jednak dobrze by było gdyby reklama się wyróżniała na tle innych interesujące rzeczy zawsze przyciągają uwagę ludzi miejsce gdzie marchew jest hodowana ludzi którzy ją np przygotowują do transportu jak jest transportowana zadowolenie ludzi którzy ją kupuja jedzą wszytskie takie nawet proste rzeczy związane z marchwią chociaż najbardziej ceniłabym sobie autentyczność w tym wszytskim  zdrowego odżywiania patrzenia na to jakie produkty sie spożywa nawet jeśli chodzi o warzywa i owoce chciałabym żeby pokazali że produkty z reklamy nie są nafaszerowane chemią i żeby pokazywali różnicę miedzy takimi produktami,"product like it looks in reality and not one whose appearance has been improved for advertising simple and consistent, however, shown in such a way as to pay attention I have no particular opinion, but it would be good if the ad stand out against the background of other interesting things always attract people's attention place where carrots are grown people who have it, for example preparing to transport as it is transported satisfaction of the people who buy eat wszytskie so even simple things associated with carrots although most ceniłabym the authentic in this wszytskim healthy eating looking at it what products to consume even when it comes to vegetables and fruit would like to show that the products of the ads are not loaded with chemicals and that showed the difference between such products"
1227,proces dostania się marchwi do domów ludzi od hodowców  pokazywać wartości odżywcze i witaminy zawarte w marchwi  aby pokazano ile pracy musi włożyć hodowca marchwi w jej pielęgnację  ludzi którzy chętnie ją jedzą  zdrowotne i aby ludzie zaczęli szanować pracę innych,the process of getting a carrot to the homes of people from show breeders nutrients and vitamins contained in carrots that shows how much work you have to put the carrot grower in the care of people who are willing to eat her health and people started to respect the work of others
1228,naturalne środowisko gdzie ta marchew dojrzewa  powinna mieć przekaz prozdrowotny pokazanie jak uniwersalnym produktem jest marchew jak wiele na zastosowań  nawiązując do  pytania naturalne pole może zwierzęta które naturalnie wystąpuja na wsiach relację i wywiad z rolnikiem dającym i uprawniającym pole gdzie i w jaki sposób jest uprawiana  jak dojrzewa czy to naturalna produkcja najlepiej jeśli gospodarstwo prowadzilaby osoba z pasją do twgo co ribi co przekonaloby klienta  marchew jako źródło witamin i dobrych wartości produkru uniwersalmdgo od chrapania na surowo po dodatek do potraw aż do składnika ciast czy deserów  ukazanie zależności między jakością upraw a produktem,natural environment where this carrot matures should have a message of pro-health to show how versatile product is the carrot as much use referring to the question of natural field can animals that naturally wystąpuja villages relationship and an interview with a farmer giving and authorizing box where and how it is grown like matures or it is best if the natural production of the farm lead a person with a passion for what twgo ribi would convince the customer carrots as a source of vitamins and good value produkru uniwersalmdgo snoring raw addition to the food component to cakes or desserts to show the relationship between crop and product quality
1229,sceny wyglądające jak reklama serialu lub zwiastun filmu pozytywny zabawny żeby był zwrot akcji tj ma początku reklama wyglądała na reklamę czegoś innego aktorów mogą być znani ale nie muszą na pewno nie chciałabym zobaczyć animacji typowej dla reklam np biedronki wtedy wiem że jest to reklama i trację zainteresowanie zdrowego trybu życia,scene looking like an advertisement series or movie trailer positive funny that was the twist that is no beginning and advertising looked for advertising something different actors may be known but not necessarily certainly would not want to see the animation typical of advertising such as ladybugs then I know that it is an advertisement and Thrace interest healthy living
1230,marchew wyciąganą z ziemi marchew można używać na wiele sposobów  jest zdrowa propozycje podania marchwi  wspomaganie polskiej gospodarki i zdrowia,pull carrots from the ground carrots can be used in many ways is a healthy carrot proposals provide support for the Polish economy and health
1231,proces produkcji transportu informacje o wartosciach odzywczych i pochodzeniu marchew to zdrowa nieprzetworzona zywnosc przekazanie krotkich i zwięzlych informacji celebrytów jedzących marchew rolnictwo ekologiczne zrownoważony rozwój wspieranie polskich producentów,transport production process information about nutrition and the origin of a healthy unprocessed carrots Food transfer the information brief and concise celebrities eating carrots organic farming sustainable development to support Polish manufacturers
1232,piekne marchewki zdrowotny marchewki w strumieniu czystej wody dorodne polskie marchewki zdrowy tryb zycia,health beautiful carrot carrots in a stream of clean water buxom Polish carrot healthy lifestyles
1233,różne nowe dania z użyciem marchwi których wcześniej nie znałam że powinniśmy używać więcej marchwi ponieważ jest zdrowa i tania  aby wyświetlały się migawki różnych apetycznych dań rodzinę która te dania spożywa matkę która podaje je na stół zmiana nawyków żywieniowych sięgania po nowe lub zapomniane przepisy proste i zdrowe gotowanie,various new dishes using the carrot which previously did not know that we should use more carrots because it is healthy and cheap ads to reach snapshot of various mouth-watering dishes the family that these dishes eaten mother who gives them to the table to change eating habits resorting to new or forgotten the rules simple and healthy cooking
1234,czystą marchewkę że jest zdrowa tania do wszystkiego pasuje no i oczywiście popularna lewandowski je marchew przed ważnym matchem i później wygrywa  wtedy z markewą będą super skojarzenia marchew i lewandowski w zasadzie już odpowiedź była  reklama ma oczywiście kłamać w tym przypadku mówić że z marchewą jesteś bossem,"pure carrot that is healthy inexpensive to fit everything and of course the popular lewandowski eating a carrot before an important match to win then later with a super combination markewą will lewandowski carrots and basically the answer was, of course, advertising has to lie in this case to say that the carrot you're the boss"
1235,sceny w radosnwj naturalnej atmosferze coś zabawnego lub w rodzinnym klimacie  tak żeby reklama niosła pozytywne niewymuszone skojarzenie powinna przedstwaić marchwe jako część radosnej zabawnej lub przyjemnej chwiliba także zwrócić uwagę na korzyści wynikające z jej jedzenia mogłaby to być na przykład rozmowa pary oglądającej film  chłopak zapytałby czy nie jest głodna a dziewczyna odpowiedziałaby że ma ochotę na marchewkę zdziwiony chłopak mógłby zacząć wymieniać ile lepszych reczy mają lub po prostu spytać dlaczego a dziewczyna odparłaby coś zabawnego lub uroczego np bo ma witamię a jak mój adaś imię chłopaka a czipsy nie i przy okazji związanego z zaletami marchwi chłopak mógłby wtedy w kolejnej kwestii zwrócić się do niej króliczku co wywołałoby przy okazji pozytywne skojarzenie z produktem mogłaby to być scena rodzinnego obiadu  dzieci rodzice może dziadkowie na stole różne pyszności a wśród nich marchew bądź same dania bazujące na marchwi mała dziewczynka mogłaby mieć białą opaskę z uszami królika pierwsza sięgnęłaby po marchewkę ze stołu a mama lub tato mogliby z uśmiechem powiedzieć może poczekasz na nas lub coś podobnego a dziewczynka że króliczkom wolno albo coś podobnego reklamę mogłoby skwitować stwierdzenie marchew  niezastąpiona pzdy stole albo gwarancja pysznego obiadu albo zdrowa i ulubiona itp mogłoby to też być spotkanie znajomych na imprezie w klubie w parku na domówce może w kawiarence samo zdrowie  też istotna byłaby atmosfera sytuację przywołującą uśmiech na twarz poprawiającą nastrój dodającą takiej otuchy  właśnie rodzinny obiad czas spędzany z partnereką może grupkę przyjaciół  promować jej wartości odżywcze pozywtywny wpływ na zdrowie niską cenę natyralne pochodzenie zaspokajanie głodu w zgodzie z sumieniem świetny zamiennik w roli przekąski dodatku do obiadu czy nawet głównego dania odskocznia od fastfoodów tłustych i kalorycznych przekąsek oferowanych na mieście urozmaicenie znanych i przejedzonych dań,"scene radosnwj natural atmosphere of something funny or a family atmosphere so that the advertising carried a positive unforced association should przedstwaić marchwe as part of the joyful fun or pleasant chwiliba also pay attention to the benefits of the food could be, for example, call a pair of watching a movie a boy would ask or not hungry and the girl would tell that to go have carrots surprised the boy could begin to replace if better Items Desired have or just ask why a girl odparłaby something funny or charming example because it is of vitamins and as my Adam name the boy and chips not and the way associated with the advantages of carrots boy could then in the next issue refer to the bunny which provoke the occasion of a positive association with the product could be the scene of a family dinner the children's parents may grandparents on the table a variety of delicacies among them the carrot or the same dishes based on the carrot little girl could have white fattening Barrack with bunny ears first sięgnęłaby the carrots from the table and Mom or Dad would smile to say can wait for us or anything like that girl that bunnies slowly or something similar advertising could put off finding carrots irreplaceable pzdy table or guarantee a delicious lunch or healthy, favorite, etc. it could also be a meeting of friends at a party at a club in the park on domówce can in a coffee shop the same health also important would be the atmosphere of the situation evoking a smile on the face of the improving mood that adds such encouragement was a family dinner time with partners, can a group of friends to promote its nutritional value pozywtywny impact on Health low price natyralne origin satisfy the hunger in conscience as a great replacement for snacks addition to the dinner dishes or even the main springboard from greasy fast foods and calorie snacks offered in the city and well-known variety of dishes przejedzonych"
1236,chciałbym zobaczyć marchewkowe pole pełne dorodnych marchewek w marchewkowym polu jak warzywo tkwie zespół lady pank grał by utwór marchewkowe pole tańczące marchewki wszystko się może zdarzyć  ale pamiętaj jedz dużo marchwi,I would like to see a field full of plump carrot carrots in the carrot lies like a vegetable Lady Pank band played that song dancing carrot field carrots anything can happen but remember eat a lot of carrots
1237,marchewki by reklama skupiła się tylko na ich świeże marchewki dla każdego  ludzi zbierających świeże wyciągnięte prosto z ziemi marchewki jeden z pracowników przełamałby jedną z marchewek na pół żeby można było usłyszeć jak pięknie się przełamuje i wyobrazić jak fajnie by chrupała podczas jedzenia  zbiór świeżych marchewek  żadnych chciałabym żeby po prostu reklamowała marchew,carrots to advertising focused on its fresh carrots for all people gathering fresh drawn straight from the ground carrots one of the employees przełamałby one of the carrots in half so that you can hear how beautifully breaks and imagine how cool it would munching while eating a collection of fresh carrots no I would like to to just advertised carrots
1238,jakie są zalety marchewki jakie ma korzystne substancje na przykład że spożywając marchew w jaki sposób polepszamy zdrowie czy samopoczucie może żeby jakiś specjalista od żywienia opowiada w jakim wyglądzie otrzymamy największą korzyść  jakieś najważniejsze rzeczy dotyczące marchewki że jest mega korzystna i wartą spożywać,"what are the advantages of carrots to be beneficial substances, for example, that eating carrots how good health or well-being may to some nutritionist tells how the appearance will get the greatest benefit some important things about the carrot that is beneficial and worth mega consume"
1239,na reklamie marchwi chciałabym oglądać przede wszystkim marchewki może być również ogródek rolnik zajmujący się ogródkiem przekaz powinien być taki że marchew jest zdrowa że powinno się ją jeść ponieważ dostarcza wielu witamin i składników odżywczych w reklamie marchwi rolnik może wykopywać marchew prosto z ziemi umyć ją pod kranem który by się znajdował na ogrodzie a następnie ją schrupać w takiej reklamie chciałabym zobaczyć jak marchew jest uprawiana reklama ta powinna przede wszystkim promować wartości zdrowotne marchwi oraz jej walory smakowe,"on advertising carrots would like to see above all the carrots can also be a garden farmer dealing Gardening message should be such that the carrot is healthy that you should eat it because it provides many vitamins and nutrients in advertising carrot farmer can dig carrots straight from the ground, wash it under the tap which would be located in the garden and then munch it in such advertising I would like to see how it is grown carrots advertising should first of all promote the health values ​​of carrots and its taste"
1240,normalnie wyglądającą marchew że jest ona zdrowa  coś interesującego  zachęcającą treść  zdrowe odżywianie i jedzenie marchwi jako jego część,normal-looking carrots healthy it is something interesting content that encourages healthy eating and eating carrots as part of
1241,ładne zdrowe marchewki  by zachęcić do jedzenia tego warzywa pokazanie warzyw ogródkapola i np dzieci  marchewki jedzenie większej ilości warzyw,nice carrot to encourage healthy eating this vegetable show ogródkapola and vegetables such as carrots children eating more vegetables
1242,postaci z kreskówek znane króliki bucks piotruś królik ten z kubusia puchatka gadające marchewki fajni ludzie jedzą marchewki żąglowanie marchewkami królika bucksa mówiącego co tam doktorku  jedzenie marchwi przynosi zdrowie,"cartoon characters known rabbits bucks Peter Rabbit from Winnie the Pooh is talking carrots cool people eat carrots, sailing carrots rabbit Bucks there saying what Doc brings health eating carrots"
1243,marchew proces produkcji ekologia marchew jest zdrowa ekologiczna i ekonomiczna  tani sposób na zdrowie marchew rośnie można zrobić z niej  różnych potraw itp pomysły na marchew w kuchni zdrowie,carrot carrot production process is healthy ecology ecological and economic health inexpensive way to grow carrots can be done with the variety of dishes like carrot ideas in the kitchen Health
1244,dobrą marchew może jakieś pole i rolników  dlaczego warto ją jeść  coś co przykuło by moją uwagę  rolnika który uprawia pole z marchwią dlaczego warto ją spożywać jakie posiada wartości odrzywcze,carrots maybe some good golf and farmers why her eat something that caught my attention to a farmer who grows field with carrots why it consume what has value odrzywcze
1245,króliki wagę zdrowej zywnosci oraz to że może byc smaczna króliki jedzace marchew biegajace po polu marchwi mam wrażenie że pyt   i  znacza to samo to samo co pytanie,rabbits and the importance of healthy food is that it can be tasty eating carrots rabbits running around the field of carrots I have the impression that the question and the meaning is the same as the same question
1246,marchewki  nasze marchewki są najzdrowsze  uśmiechnięty rolnik zbiera dorodne marchewki radość i dużo marchewek marchewki są bardzo zdrowe jedz je,carrots carrots are our healthiest smiling farmer collects handsome joy and a lot of carrots carrots carrots are very healthy eat them
1247,sposób uprawy i dania z marchwii zapewniać o wysokiej jakości upraw i zachęcać do spożywania marchwii energiczni uśmiechnięci ludzie mogli by spacerować po polu lub coś gotować jeść dużo marchwi sposób uprawy zbiory zdrowy styl życia i stosowanie diety pokrywającej zapotrzebowanie na wszystkie składniki odżywcze,cultivation of carrot dishes and provide high-quality crops and encourage the consumption of carrots smiling energetic people could walk on the field or to cook something to eat a lot of carrots cultivation harvest healthy lifestyle and diet covering the demand for all nutrients
1248,zabawny i interesujący film który mnie na tyle zainteresuje swoją fabułą treścią dzięki czemu będę chciał obejrzeć taka reklamę do końca że warto kupować marchew bo zawiera dużo niezbednych składników   krótki dialog lub opowieść którą będzie zabawna marchew i coś co mnie zainteresuje chyba nie ma dla mnie wartości które koniecznie muszą być pokazane w reklamie marchwi,funny and interesting film that made me so interested in his story content so you'll want to see the ad to the end that we buy carrots because it contains a lot of the necessary components of a short dialogue or a story that will be fun carrots and something which made me interested unless there is no value to me that they must necessarily be shown in the ad carrots
1249,żywe kolory i apetyczny wygląd  to że marchew jest zdrowa i powinna się znaleźć w codziennych posiłkach  przedstawienie warzywa w pozytywny sposób oraz uśmiechnięte twarze dzieci kiedy się nimi zajadają żywe kolory muzyka relaksująca uśmiechnięte dzieci reklama ta miałaby na celu promować marchew jako ważny element w codziennej diecie każdego człowieka,"vivid colors and appetizing appearance is that the carrot is healthy and should be included in your daily meals to present vegetables in a positive way, and the smiling faces of the children when they tuck vivid colors music relaxing smiling children advertising that would seek to promote the carrot as an important element in the daily diet each human"
1250,marchew o korzyściach zdrowego odżywiania  proces hodowania marchwi  proces hodowania marchwi idea korzyści zdrowego stylu życia,carrots on the benefits of healthy eating carrots process of culturing process of cultivating carrots idea of ​​the benefits of a healthy lifestyle
1251,jak wygląda caly proces produkcyjny najlepiej od razu dowiedziec się o tym jakie insektycydy zostaly uzyte pokazać mi że jest zdrowa i warto ją jeść moznaby zobaczyc jak wplywa na moje ciało ładna grafika i udana reklama odpowiedz powyżej zdrowie to że to smaczne i dobre dla srodowiska i nas samych,how the whole production process is best to immediately find out about it that insecticides have been used to show me that it is healthy and it is worth it to eat would see how affects my body nice graphics and successful advertising answer above health is that it is delicious and good for the environment and us themselves
1252,co można przygotować z marchewy i wizualizacje jej chrupania że jest zdrowa dobra i uniwersalna chrupanie i przygotowywanie potraw z marchewy ładne marchewki i białe zęby zdrowotne działanie marchewki,which can be prepared from the carrot crunching and visualization that is healthy and good universal crunching and preparing dishes with carrots and carrot nice white teeth health effects carrots
1253,pole na którym jest uprawiana taka reklama mogłaby pokazać że uprawa jest ekologiczna rolnicy pokazujący zbiór marchewek albo marchewki w skrzynach w tle   czyste warzywa ładny krajobraz  zachęcanie do kupowania produktów krajowych,field on which it is grown such advertising could show that the cultivation of organic farmers is showing a collection of carrots or carrot skrzynach clean vegetables in the background nice landscape to encourage the purchase of domestic products
1254,zdrowa naturalna marchewkę  że warzywa są zdrowe i smaczne  trochę akcji może królik wykradajcy marchewkę  faktyczny produkt  zachęcić do zdrowego stylu życia,healthy natural carrot that vegetables are healthy and tasty little action can wykradajcy rabbit carrot actual product to encourage a healthy lifestyle
1255,warunki w jakich marchew jest hodowana wskazywać na korzyści z jedzenia marchwi jak np jej zasoby w witaminy ukazana uprawa marchwi jak również jej jedzenie przez różne grupy wiekowe w różnej postaci wykorzystanie produktu zdrowe żywienie wspieranie lokalnych osób zajmujących się uprawą marchwi,the conditions in which it is grown carrots indicate the benefits of eating a carrot like its resources shown in vitamins cultivation of carrots as well as its food by different age groups in various forms of use of the product healthy nutrition support local people involved in the cultivation of carrots
1256,historia marchewek  jak dotarły do polski odmiany marchewek zachęta do zakupu marchewek od konkretnego polskiego dostawcy duża ilość pokazanych marchewek jakie są soczyste oraz propozycje podania  propozycje dań w których można użyć marchewki wspieranie polskich producentów i rolników,history as carrots reached the Polish varieties of carrots carrots incentive to purchase from a particular supplier of a large number of Polish shown that carrots are juicy and proposals to give suggestions of dishes in which you can use carrots to support Polish producers and farmers
1257,świeże piękne i dobrej jakoś zachęcające do zakupu marchewki  że jest to zdrowe niedrogie  i pełne witamin warzywo aby rolnicy zbierali marchewki prosto z ziemi piękne dobrej jakości produkty kilka dań które można z owej marchewki wykonać iż jest to zdrowe warzywo,Fresh beautiful and good somehow enticing carrot that is healthy and full of vitamins inexpensive vegetable farmers to gather carrots straight from the land of the beautiful products of good quality couple of dishes that you can do from this carrot that this is a healthy vegetable
1258,lubię bardzo reklamy które są estetyczne bez udziału ludzi że jest zdrowa słodka chrupiąca tania i można ją wykorzystać w kuchni na różne sposoby  zbliżenia na marchew przelwający się sok z marchwi może jakieś przepisy lubię jak reklama pobudza zmysły może odgłos chrupania  ew rozmowę dwóch marchewek   zbliżenia na marchew przelwający się sok z marchwi może jakieś przepisy lubię jak reklama pobudza zmysły może odgłos chrupania  że jest zdrowa słodka chrupiąca tania i można ją wykorzystać w kuchni na różne sposoby,I like very Ads that are aesthetic without the participation of the people that is healthy sweet crispy cheap and it can be used in the kitchen in different ways approximation of the carrot przelwający the carrot juice can have any rules like how advertising stimulates the senses may sound crunching that in a conversation between two carrots close-ups on carrot przelwający the carrot juice can have any rules like how advertising can stimulate the senses that is the sound of crunching crunchy sweet healthy inexpensive and can be used in the kitchen in different ways
1259,kadry ze słonecznymi polami na których rośnie marchew przyroda wybierajmy świeże owoce z ekologicznych upraw odżywiajmy się zdrowo może mówi rolnik który zapewnia że warto wybierać marchew z ekologicznych upraw jak w pyt  i  zdrowy styl życia życie w zgodzie z naturą,staff with sunny fields on which to grow carrots nature making choices of fresh fruit from organic crop eating healthily can ensure that the farmer says that it is worth to choose from ecologically grown carrots as in the question and healthy lifestyle living in harmony with nature
1260,przedewszystkim marchew prace przy zbiorach i daleszj obróbce  zależy mieszkam na wsi i pracuje róży takich zbiorach powinno być pokazane jak najbardziej realne że mimo wszystko odpad jest duży a praca jest bardzo ciężka  tak jak wyżej  tak jak wyżej  że trzeba mocno się napracować aby otrzymac produkt jak najlepszej jakosci,above all carrots work on the harvest and daleszj treatment depends live in the countryside and work rose of such collections should be shown as realistic as possible that despite all the waste is large and the work is very heavy as above as above that you strongly to work hard in order to receive the product as the best res
1261,miejsce gdzie są uprawiane uświadamiać bawic i edukowac coś zabawnego np jakas krótka wędrówka przez pole gdzie rosną marchewki oczywiscir oprowadzalaby nas marchewka i w zabawny sposob tlumaczyla co po co dlaczego czego uzywa sie do dbania o nie w trakcie wzrostu jak są przechowywane promowac zdrową żywność,a place where they are grown educate entertain and educate some sort of something funny such a short hike through a field where they grow carrots carrot oczywiscir oprowadzalaby us in a funny way and explained what what why you used to care for them during growth as they are stored promote healthy food
1262,marchew pozytywny zachęcający do kupna jednak w formie krótkiej informacji mamy marchwie za tyle i tyle pochodzą od tego rolnika itd  została pokazana marchew wraz z ceną oraz rolnik od którego ta marchew pochodzi świeża marchew i jej realnego producenta oraz proces produkcji promocje polskich rolników idee polski samowystarczalnej,"carrots positive incentive to buy, but in the form of brief information we have carrots for so much come from the farmer carrots, etc. is shown along with the price and the farmer from whom it comes carrots fresh carrots and its real manufacturer and the manufacturing process travel ideas Polish Polish farmers self-sufficient"
1263,żyjące marchwie pozytywny śmieszna i wciągająca akcja marchwie ninja walczące z niechęcią dzieci do warzyw marchew jest zdrowa i wpływa bdb na cerę,living carrots positive funny and addictive action carrots ninja fighting with the reluctance of children to vegetables carrots is healthy and very good effect on the skin
1264,soczyste marchewki marchewka jest bardzo zdrowa i smaczna czemu nie lepiej zeby cos sie dzialo na ekranoe super marchewka pokonuje glod i ma mnostwo witamin zdrowie odzywianie nie musi buc drogie a warzywa i owoce sa jego podstawa osobiscie kocham marchewki byloby super gdyby reklama byla w stanie wywolac podobne do mejgo przywiazanie,juicy carrot carrots is very healthy and tasty why not better to get something was happening on SCREENO great carrot overcomes hunger and has a lot of vitamins nutrition does not have to cock expensive and vegetables and fruits are the basis personally love carrots would be great if the ad was able to trigger a similar attachment to mejgo
1265,dużo marchewek  jakieś króliki dużo pomarańczowego i zielonego koloru  że jest zdrowa i jest super alternatywa przetworzonej żywności  podróż marchewki od nasionka aż na stół  jak się ja zasiewa zbiera pielęgnuje i jak jedzie na targ albo jak marchewki śpiewają jeszcze najlepiej jakby u dołu ekranu wyświetlał się tekst piosenki jak karaoke marchewka jako zdrowe żywienie źródło witamin i zdrowia,a lot of carrots and some rabbits a lot of orange and green color that is healthy and is a great alternative to processed foods journey carrots from seed up on the table as a self sown meets cares and how going to the market or as a carrot sing still best if the bottom screen display the lyrics karaoke carrot as a healthy source of vitamins and nutrition health
1266,zabawną scenkę coś odbiegającego od rzeczywistości promowanie warzyw jako zdrowe nawyki żywieniowe  krótka zabawna historyjka  marchew w roli głównej d promowanie warzyw jako zdrowe nawyki żywieniowe,something funny scene far removed from the reality of promoting vegetables as healthy eating habits a short amusing story carrots starring d vegetables as promoting healthy eating habits
1267,łąkę świeże marchewki wyciągnięte prosto z ziemi i otrzepywane z niej  zachęcanie do jedzenia marchwi  sielsko anielsko jednym słowem taki klimat mogłaby mieć  rodzinę przy śniadaniu albo rodzinę przy jakimś wspólnym spędzaniu czasu  to że zdrowe odżywianie jest ważne co daje nam jedzenie marchewek,meadow fresh carrots pulled straight from the ground and brushed off with encouraging her to eat carrots idyllic angelic one word so she could have a family atmosphere at breakfast or a family with a common time spending is that healthy eating is important to give us food carrots
1268,marchew że marchew jest dobra chciałbym aby była pokazana owa marchew marchew że marchew jest dobra,carrots carrots is good that I would like to be shown that the word carrot carrots carrots is good
1269,pole wschód słońca szczęśliwą rodzinę uśmiechniętych ludzi  informujący o pozytywnych wpływach marchwi na organizm człowieka  rodzina bawi się wspólnie rodzice pomagają swoim dzieciom w nauce  zdrowych i uśmiechniętych ludzi na polu marchwi pozytyw wynikające z jedzenia marchwi uprawianej w ekologiczny sposób,Golf sunrise happy family smiling informing people about the positive influences on the human body carrot family playing together parents help their children learn healthy and smiling people in the field of carrots positive result from eating carrots grown in an environmentally sound manner
1270,marchwie tańczące w kółeczku wokół ogniska że są dobre ale niebezpieczne  zakazana love marchwie jedzące siebie nawzajem słodkie thicc marcheweczki sweet fobidden love,carrots dancing in a circle around a fire they are good but dangerous forbidden love each other-eating carrots thicc marcheweczki sweet sweet love fobidden
1271,króliki świeże piękne marchewki dużo zieleni nawiązania do zdrowego stylu życia marchew jako pyszne i zdrowe jedzenie chciałabym zobaczyć kilka różnych sposobów przygotowania marchwii to co powyżej promocja zdrowego i świadomego stylu życia,rabbits beautiful fresh carrots plenty of greenery to establish a healthy lifestyle carrots as a delicious and healthy food I would like to see a few different ways to prepare carrots is as above and conscious promotion of healthy lifestyles
1272,marchew zdrowie proces produkcji zdrowy sok że zdrowe odżywianie jest wazne,carrots health healthy juice production process that healthy eating is important
1273,gospodarstwa rolne od uprawy do trafienia do sklepu rolnik opowiada o swojej pracy na roli piękne zielone pola z marchwią polskie rolnictwo warto je wspierać,farms from growing to hit store farmer talks about his work on the role of a beautiful green field with carrots Polish agriculture should be supported
1274,marchewki na polu promowanie zdrowej żywności  zbieranie marchwi i ich przygotowywanie do zdrowych posiłków dużą ilość marchwi promowanie zdrowego stylu życia,carrots in the field of promoting healthy food gathering carrots and preparing healthy meals for a large amount of carrots to promote healthy lifestyle
1275,marchew interesuje mnie sam produkt bez zbednych ceregieli podkreslenie jej atutow kwestii zdrowotnych wszystkie chwyty dozwolone wazne zeby nie odbiegac od glownego produktu marchew jej pozytywny wplyw na czlowieka kwestie zdrowego odzywiania superlatywy zwiazane z jedzeniem produktu,carrots interested in the product itself without further ado underline the strengths of health issues holds barred important lest they deviate from its main product carrots positive impact on human health issues related to nutrition superlatives food product
1276,marchewki które są warzywami nie ludźmi przebranymi za zwierzęta  muzyka klasyczna w tle marchewka na pierwszym planie tak jakby udzielała wywiadu  mogłyby być podane informacje praktyczne ile czegoś dostarcza jedna marchew np dzienne zapotrzebowanie na witaminę a lub c  co to w praktyce znaczy i daje  reklama miałaby mnie zachęcić nie tylko do kupna tej konkretnej marchwi lecz w ogóle do kupna podobnych warzywnych produktów statystyki ile marchwi zjadamy rocznie jako naród ile przypada na dziecko na dorosłego etc,"carrots that are vegetables not people dressed as animals classical music in the background carrots in the foreground as if he was interviewed would be given practical information if something provides one carrot, for example the daily requirement of vitamin A or C which in practice means and gives the ad would encourage me not just to buy this particular carrot but in general to buy products like vegetable statistics whenever we eat carrots every year as long as the nation falls on the adult child, etc."
1277,szczęśliwych ludzi jedzących marchew marchew jest zdrowa  mógłby zostać ukazany proces uprawy marchwi  wpływ marchwi na zdrowie  etyczną uprawę i podejście do pracowników zdrowy tryb życia,happy people eating carrots carrots is healthy could be shown the process of growing carrot carrots impact on the health and ethical approach to the cultivation of employees healthy lifestyle
1278,chciałabym oglądać marchew promujący zdrowe żywienie  powodydla których warto jeść marchew chciałabym żeby reklama była rysunkowa żeby trafiła przede wszystkim do dzieci dla rozwoju których istotne są witaminy i mikroelementy zawarte w marchwi może superbohatera i personifikacje chorób którym zapobiega ma promować spożywanie marchwi w różnych postaciach  soku ciasta musu czy samego warzywa,I would like to see a carrot to promote healthy eating powodydla why you should eat carrots I'd like to ad was drawing that went primarily to children for the development of which are important vitamins and micronutrients contained in carrots may superhero and personifications of diseases preventable is to promote the consumption of carrots in various forms juice cake mousse the same vegetables
1279,pole zbiór marchwi naturę jak marchew jest uprawiana zachęcenie do jedzenia marchwi pokazanie jak rolnicy uprawiają marchew chciałabym zobaczyć faktyczne miejsce uprawy marchwi promowanie prozdrowotnego działania jedzenia marchwi,field collection of nature as a carrot is grown carrots to encourage eating carrots to show how farmers grow carrots would like to see the actual place of cultivation of carrots action to promote healthy eating carrots
1280,pole marchwi świeże warzywa promowanie spożywania pokazanie tańczących marchewek niepoważne podejście do promowania zdrowego sposobu odżywania się pozytywne aspekty spożywania marchwi,field carrots fresh vegetables promote the consumption of show dancing carrots frivolous approach to promoting healthy nutrition positive aspects of eating carrots
1281,marchew i króliki zdrowotny wpływ na konsumentów królik zajadał marchew królika zajadającego marchew na ślicznej zielonej łące marchew w dowolnej postaci to zdrowie,rabbits carrots and health impact on consumers ate rabbit carrot rabbit carrot zajadającego the lovely green meadow carrots in any form is health
1282,sklep skąd jest ta marchew i jak była uprawiana cena pozytywny żywiołowe sceny pola na ktorych uprawiana jest ta marchew uśmiechniętego rolnika i lady sklepowe na ktorych leży idee wpływu jedzenia warzyw na zdrowie,This is the shop where carrot was grown and how positive price lively scene on the field whom it is grown carrots smiling farmer and shop counters on whom lies the influence of the ideas of eating vegetables on health
1283,z pewnością chciałabym zobaczyć coś oryginalnego i kreatywnego  również zabawnego w końcu najlepiej pamięta się reklamy które w jakiś sposób bawią myślę że przede wszystkim reklama to reklama  ma za zadanie skłonić widza do zakupu produktu to czy będzie coś jeszcze przekazywać jest raczej kwestią drugorzędną często też ludzie reagują nieprzychylnie na reklamy które nachalnie próbują przekazać jakieś wartości chociaż myślę że w reklamie marchwi dobrze byłoby powołać się na wartości rodzinne czy kulturowe myślę że tematycznie te wartości są skojarzeniowo najbliższe tego rodzaju produktowi  coś zaskakującego czego bym się nie spodziewała a co przykułoby wzrok jak w pytaniu  jak w pytaniu,"certainly I would like to see something original and creative also funny in the end is best remembered for advertising that somehow play I think that, first of all, advertising is advertising aims to encourage viewers to buy the product whether it will be something else convey a rather secondary issue often people react unfavorably on advertising which persistently trying to convey some value although I think that advertising carrots it would be to rely on family values ​​or cultural think thematically, these values ​​are associatively next this kind of product, something surprising you would not expect and what przykułoby looked like in the question as in question"
